downtime_id,machine_id,date,downtime_category,duration_hours,downtime_cost,shift_affected,was_scheduled,impact_description
DT-002074,MCH-012,2024-01-16,Tooling Change,0.49,9.48,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002075,MCH-012,2024-09-27,Tooling Change,0.8,15.54,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002076,MCH-012,2025-09-26,Tooling Change,0.46,8.95,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002077,MCH-012,2024-11-06,Tooling Change,0.94,18.43,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002078,MCH-012,2024-07-02,Tooling Change,0.78,15.27,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002079,MCH-012,2025-05-22,Tooling Change,0.59,11.58,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002080,MCH-012,2025-07-28,Tooling Change,1.05,20.53,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002081,MCH-012,2024-11-14,Tooling Change,0.63,12.37,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002082,MCH-012,2024-03-12,Tooling Change,0.63,12.37,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002083,MCH-012,2025-05-28,Tooling Change,0.86,16.85,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002084,MCH-012,2024-04-09,Tooling Change,0.62,12.11,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002085,MCH-012,2024-09-19,Tooling Change,0.63,12.37,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002086,MCH-012,2024-02-19,Tooling Change,0.77,15.0,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002087,MCH-012,2025-08-01,Tooling Change,0.8,15.54,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002088,MCH-012,2024-08-05,Tooling Change,0.65,12.64,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002089,MCH-012,2025-10-15,Tooling Change,0.57,11.06,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002090,MCH-012,2025-05-21,Tooling Change,0.45,8.68,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002091,MCH-012,2025-05-13,Tooling Change,1.23,23.95,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002092,MCH-012,2025-08-18,Tooling Change,0.8,15.54,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002093,MCH-012,2024-05-20,Tooling Change,1.01,19.74,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002094,MCH-012,2025-02-27,Tooling Change,0.78,15.27,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002095,MCH-012,2024-10-17,Tooling Change,0.7,13.69,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002096,MCH-012,2025-03-03,Tooling Change,0.53,10.27,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002097,MCH-012,2025-05-23,Tooling Change,0.51,10.0,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002098,MCH-012,2024-01-24,Tooling Change,1.01,19.74,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002099,MCH-012,2024-10-18,Tooling Change,0.82,16.05,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002100,MCH-012,2025-10-20,Tooling Change,0.34,6.59,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002101,MCH-012,2025-08-11,Tooling Change,0.65,12.64,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002102,MCH-012,2024-05-22,Tooling Change,0.66,12.89,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002103,MCH-012,2025-06-20,Tooling Change,0.59,11.58,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002104,MCH-012,2025-11-24,Tooling Change,0.72,13.96,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002105,MCH-012,2025-02-03,Tooling Change,1.11,21.59,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002106,MCH-012,2025-05-05,Material Shortage,6.76,131.88,Morning (6AM-2PM),False,Waiting for material delivery
DT-002107,MCH-012,2024-03-19,Material Shortage,5.0,97.4,Morning (6AM-2PM),False,Waiting for material delivery
DT-002108,MCH-012,2025-10-29,Quality Hold,2.16,42.12,Night (10PM-6AM),False,Production paused pending quality investigation
DT-002109,MCH-012,2025-04-17,Quality Hold,2.17,42.38,Morning (6AM-2PM),False,Production paused pending quality investigation
DT-002110,MCH-012,2025-08-20,Quality Hold,3.2,62.4,Morning (6AM-2PM),False,Production paused pending quality investigation
DT-002111,MCH-012,2025-11-21,Quality Hold,1.32,25.8,Night (10PM-6AM),False,Production paused pending quality investigation
DT-002112,MCH-012,2025-06-10,Quality Hold,1.34,26.06,Night (10PM-6AM),False,Production paused pending quality investigation
DT-002113,MCH-012,2025-01-21,Quality Hold,1.96,38.16,Night (10PM-6AM),False,Production paused pending quality investigation
DT-002114,MCH-012,2024-02-13,Quality Hold,2.3,44.75,Afternoon (2PM-10PM),False,Production paused pending quality investigation
DT-002115,MCH-012,2024-05-01,Quality Hold,2.27,44.23,Morning (6AM-2PM),False,Production paused pending quality investigation
DT-002116,MCH-012,2025-06-18,Calibration,1.9,37.11,Afternoon (2PM-10PM),True,Periodic calibration per quality standard
DT-002117,MCH-012,2024-07-24,Calibration,1.0,19.48,Night (10PM-6AM),True,Periodic calibration per quality standard
DT-002118,MCH-012,2025-10-07,Calibration,1.27,24.75,Morning (6AM-2PM),True,Periodic calibration per quality standard
DT-002119,MCH-012,2024-09-19,Calibration,1.15,22.37,Morning (6AM-2PM),True,Periodic calibration per quality standard
DT-002120,MCH-012,2024-08-09,Calibration,1.55,30.28,Afternoon (2PM-10PM),True,Periodic calibration per quality standard
DT-002121,MCH-012,2024-03-04,Calibration,1.42,27.63,Night (10PM-6AM),True,Periodic calibration per quality standard
DT-002122,MCH-012,2025-07-14,Calibration,1.0,19.48,Morning (6AM-2PM),True,Periodic calibration per quality standard
DT-002123,MCH-012,2025-01-01,Calibration,1.46,28.43,Night (10PM-6AM),True,Periodic calibration per quality standard
DT-002124,MCH-012,2025-04-04,Calibration,1.67,32.64,Afternoon (2PM-10PM),True,Periodic calibration per quality standard
DT-002125,MCH-012,2024-04-17,Calibration,1.28,25.0,Morning (6AM-2PM),True,Periodic calibration per quality standard
DT-002126,MCH-012,2024-11-07,Calibration,1.46,28.43,Afternoon (2PM-10PM),True,Periodic calibration per quality standard
DT-002127,MCH-012,2024-06-24,Calibration,1.5,29.21,Afternoon (2PM-10PM),True,Periodic calibration per quality standard
DT-002128,MCH-012,2025-03-11,Calibration,0.53,10.27,Afternoon (2PM-10PM),True,Periodic calibration per quality standard
DT-002129,MCH-012,2025-11-05,Calibration,1.23,23.95,Afternoon (2PM-10PM),True,Periodic calibration per quality standard
DT-002130,MCH-012,2024-08-01,Calibration,1.59,31.06,Night (10PM-6AM),True,Periodic calibration per quality standard
DT-002131,MCH-012,2024-05-07,Calibration,1.38,26.85,Afternoon (2PM-10PM),True,Periodic calibration per quality standard
DT-002132,MCH-012,2024-12-05,Calibration,1.71,33.43,Morning (6AM-2PM),True,Periodic calibration per quality standard
DT-002133,MCH-012,2025-12-12,Calibration,1.49,28.96,Afternoon (2PM-10PM),True,Periodic calibration per quality standard
DT-002134,MCH-012,2024-06-18,Calibration,1.07,20.79,Morning (6AM-2PM),True,Periodic calibration per quality standard
DT-002135,MCH-012,2025-12-19,Calibration,1.73,33.7,Night (10PM-6AM),True,Periodic calibration per quality standard
DT-002136,MCH-012,2025-06-27,Calibration,1.77,34.49,Morning (6AM-2PM),True,Periodic calibration per quality standard
DT-002137,MCH-012,2024-01-05,Calibration,2.05,40.01,Night (10PM-6AM),True,Periodic calibration per quality standard
DT-002138,MCH-012,2025-12-05,Calibration,1.38,26.85,Morning (6AM-2PM),True,Periodic calibration per quality standard
DT-002139,MCH-012,2025-10-30,Calibration,1.92,37.38,Morning (6AM-2PM),True,Periodic calibration per quality standard
DT-002140,MCH-012,2025-01-30,Calibration,1.08,21.06,Night (10PM-6AM),True,Periodic calibration per quality standard
DT-002141,MCH-012,2024-06-10,Calibration,1.24,24.22,Afternoon (2PM-10PM),True,Periodic calibration per quality standard
DT-002142,MCH-012,2024-05-06,Calibration,1.43,27.9,Morning (6AM-2PM),True,Periodic calibration per quality standard
DT-002143,MCH-013,2024-06-18,Planned Maintenance,2.4,28.84,Night (10PM-6AM),True,Scheduled service - production rerouted
DT-002144,MCH-013,2025-10-13,Planned Maintenance,2.96,35.48,Afternoon (2PM-10PM),True,Scheduled service - production rerouted
DT-002145,MCH-013,2024-10-25,Planned Maintenance,2.3,27.54,Afternoon (2PM-10PM),True,Scheduled service - production rerouted
DT-002146,MCH-013,2025-07-30,Planned Maintenance,2.32,27.86,Afternoon (2PM-10PM),True,Scheduled service - production rerouted
DT-002147,MCH-013,2024-08-06,Planned Maintenance,2.98,35.8,Morning (6AM-2PM),True,Scheduled service - production rerouted
DT-002148,MCH-013,2024-05-17,Planned Maintenance,3.6,43.25,Afternoon (2PM-10PM),True,Scheduled service - production rerouted
DT-002149,MCH-013,2024-03-07,Planned Maintenance,1.49,17.82,Night (10PM-6AM),True,Scheduled service - production rerouted
DT-002150,MCH-013,2025-01-30,Planned Maintenance,4.48,53.78,Night (10PM-6AM),True,Scheduled service - production rerouted
DT-002151,MCH-013,2025-01-16,Planned Maintenance,4.0,47.95,Afternoon (2PM-10PM),True,Scheduled service - production rerouted
DT-002152,MCH-013,2025-10-23,Planned Maintenance,2.67,32.08,Morning (6AM-2PM),True,Scheduled service - production rerouted
DT-002153,MCH-013,2024-11-22,Planned Maintenance,2.13,25.6,Afternoon (2PM-10PM),True,Scheduled service - production rerouted
DT-002154,MCH-013,2025-04-08,Planned Maintenance,2.59,31.1,Morning (6AM-2PM),True,Scheduled service - production rerouted
DT-002155,MCH-013,2024-02-01,Planned Maintenance,2.15,25.76,Night (10PM-6AM),True,Scheduled service - production rerouted
DT-002156,MCH-013,2025-09-02,Planned Maintenance,4.24,50.87,Morning (6AM-2PM),True,Scheduled service - production rerouted
DT-002157,MCH-013,2024-02-08,Planned Maintenance,2.58,30.94,Morning (6AM-2PM),True,Scheduled service - production rerouted
DT-002158,MCH-013,2025-07-31,Planned Maintenance,2.42,29.0,Afternoon (2PM-10PM),True,Scheduled service - production rerouted
DT-002159,MCH-013,2025-08-11,Planned Maintenance,2.31,27.7,Afternoon (2PM-10PM),True,Scheduled service - production rerouted
DT-002160,MCH-013,2025-01-28,Planned Maintenance,2.05,24.62,Afternoon (2PM-10PM),True,Scheduled service - production rerouted
DT-002161,MCH-013,2024-04-05,Planned Maintenance,2.59,31.1,Night (10PM-6AM),True,Scheduled service - production rerouted
DT-002162,MCH-013,2024-09-30,Planned Maintenance,2.11,25.27,Morning (6AM-2PM),True,Scheduled service - production rerouted
DT-002163,MCH-013,2025-01-29,Planned Maintenance,2.84,34.02,Morning (6AM-2PM),True,Scheduled service - production rerouted
DT-002164,MCH-013,2025-12-26,Planned Maintenance,2.27,27.22,Morning (6AM-2PM),True,Scheduled service - production rerouted
DT-002165,MCH-013,2025-08-08,Planned Maintenance,3.42,40.99,Night (10PM-6AM),True,Scheduled service - production rerouted
DT-002166,MCH-013,2024-07-04,Planned Maintenance,1.86,22.36,Afternoon (2PM-10PM),True,Scheduled service - production rerouted
DT-002167,MCH-013,2024-01-08,Planned Maintenance,2.05,24.62,Morning (6AM-2PM),True,Scheduled service - production rerouted
DT-002168,MCH-013,2025-12-16,Planned Maintenance,2.62,31.43,Night (10PM-6AM),True,Scheduled service - production rerouted
DT-002169,MCH-013,2025-01-24,Planned Maintenance,2.2,26.41,Night (10PM-6AM),True,Scheduled service - production rerouted
DT-002170,MCH-013,2025-07-21,Planned Maintenance,3.04,36.45,Night (10PM-6AM),True,Scheduled service - production rerouted
DT-002171,MCH-013,2024-04-08,Planned Maintenance,1.97,23.65,Night (10PM-6AM),True,Scheduled service - production rerouted
DT-002172,MCH-013,2025-01-29,Planned Maintenance,1.82,21.87,Afternoon (2PM-10PM),True,Scheduled service - production rerouted
DT-002173,MCH-013,2024-05-09,Planned Maintenance,2.04,24.46,Afternoon (2PM-10PM),True,Scheduled service - production rerouted
DT-002174,MCH-013,2025-10-21,Planned Maintenance,2.34,28.03,Morning (6AM-2PM),True,Scheduled service - production rerouted
DT-002175,MCH-013,2024-07-12,Planned Maintenance,1.55,18.63,Night (10PM-6AM),True,Scheduled service - production rerouted
DT-002176,MCH-013,2025-09-17,Unplanned Breakdown,3.1,561.72,Morning (6AM-2PM),False,Emergency repair required - jobs delayed
DT-002177,MCH-013,2025-12-01,Unplanned Breakdown,4.44,692.47,Night (10PM-6AM),False,Emergency repair required - jobs delayed
DT-002178,MCH-013,2024-06-26,Unplanned Breakdown,6.08,283.27,Night (10PM-6AM),False,Emergency repair required - jobs delayed
DT-002179,MCH-013,2025-05-19,Unplanned Breakdown,6.51,363.96,Afternoon (2PM-10PM),False,Emergency repair required - jobs delayed
DT-002180,MCH-013,2024-04-18,Unplanned Breakdown,4.06,711.44,Morning (6AM-2PM),False,Emergency repair required - jobs delayed
DT-002181,MCH-013,2024-11-15,Unplanned Breakdown,5.89,305.49,Morning (6AM-2PM),False,Emergency repair required - jobs delayed
DT-002182,MCH-013,2024-06-18,Unplanned Breakdown,4.83,325.09,Afternoon (2PM-10PM),False,Emergency repair required - jobs delayed
DT-002183,MCH-013,2024-07-17,Unplanned Breakdown,3.82,500.9,Night (10PM-6AM),False,Emergency repair required - jobs delayed
DT-002184,MCH-013,2024-03-15,Unplanned Breakdown,4.64,233.23,Afternoon (2PM-10PM),False,Emergency repair required - jobs delayed
DT-002185,MCH-013,2024-08-20,Unplanned Breakdown,3.12,546.83,Morning (6AM-2PM),False,Emergency repair required - jobs delayed
DT-002186,MCH-013,2025-02-26,Unplanned Breakdown,5.52,382.51,Afternoon (2PM-10PM),False,Emergency repair required - jobs delayed
DT-002187,MCH-013,2024-12-17,Unplanned Breakdown,1.88,683.65,Night (10PM-6AM),False,Emergency repair required - jobs delayed
DT-002188,MCH-013,2025-08-04,Unplanned Breakdown,3.29,226.53,Night (10PM-6AM),False,Emergency repair required - jobs delayed
DT-002189,MCH-013,2024-04-12,Unplanned Breakdown,5.78,292.61,Morning (6AM-2PM),False,Emergency repair required - jobs delayed
DT-002190,MCH-013,2024-09-27,Unplanned Breakdown,3.85,719.67,Morning (6AM-2PM),False,Emergency repair required - jobs delayed
DT-002191,MCH-013,2024-11-26,Tooling Change,0.9,10.85,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002192,MCH-013,2025-08-12,Tooling Change,0.66,7.94,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002193,MCH-013,2024-03-22,Tooling Change,0.8,9.56,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002194,MCH-013,2024-09-02,Tooling Change,0.34,4.05,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002195,MCH-013,2024-01-04,Tooling Change,0.34,4.05,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002196,MCH-013,2024-10-01,Tooling Change,0.72,8.59,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002197,MCH-013,2025-03-27,Tooling Change,0.65,7.78,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002198,MCH-013,2025-02-13,Tooling Change,0.63,7.61,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002199,MCH-013,2025-01-24,Tooling Change,0.92,11.02,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002200,MCH-013,2024-04-18,Tooling Change,0.86,10.37,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002201,MCH-013,2025-08-08,Tooling Change,0.97,11.66,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002202,MCH-013,2025-01-22,Tooling Change,0.85,10.21,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002203,MCH-013,2025-10-23,Tooling Change,0.84,10.04,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002204,MCH-013,2025-05-21,Tooling Change,0.66,7.94,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002205,MCH-013,2025-03-07,Tooling Change,0.51,6.16,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002206,MCH-013,2024-10-28,Tooling Change,0.51,6.16,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002207,MCH-013,2025-10-31,Tooling Change,0.88,10.53,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002208,MCH-013,2024-04-08,Tooling Change,0.73,8.75,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002209,MCH-013,2024-10-21,Tooling Change,0.84,10.04,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002210,MCH-013,2024-12-05,Tooling Change,0.57,6.8,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002211,MCH-013,2025-08-01,Tooling Change,0.47,5.67,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002212,MCH-013,2024-09-09,Tooling Change,0.74,8.91,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002213,MCH-013,2025-12-25,Tooling Change,0.7,8.42,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002214,MCH-013,2025-10-01,Tooling Change,0.45,5.35,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002215,MCH-013,2025-11-27,Tooling Change,0.49,5.83,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002216,MCH-013,2024-11-14,Tooling Change,0.58,6.97,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002217,MCH-013,2024-10-02,Tooling Change,1.04,12.47,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002218,MCH-013,2025-11-18,Tooling Change,0.53,6.32,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002219,MCH-013,2024-01-26,Tooling Change,0.7,8.42,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002220,MCH-013,2025-11-13,Tooling Change,0.84,10.04,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002221,MCH-013,2024-07-03,Tooling Change,1.03,12.31,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002222,MCH-013,2025-08-28,Tooling Change,0.99,11.83,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002223,MCH-013,2024-12-24,Tooling Change,0.72,8.59,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002224,MCH-013,2024-01-25,Tooling Change,0.34,4.05,Afternoon (2PM-10PM),False,Tool replacement for new job setup
DT-002225,MCH-013,2025-06-17,Tooling Change,0.65,7.78,Night (10PM-6AM),False,Tool replacement for new job setup
DT-002226,MCH-013,2024-01-18,Tooling Change,0.68,8.1,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002227,MCH-013,2024-12-09,Tooling Change,0.51,6.16,Morning (6AM-2PM),False,Tool replacement for new job setup
DT-002228,MCH-013,2025-11-27,Tooling Change,0.42,5.02,Morning (6AM-2PM),False,Tool replacement for new job setup
